index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
6	kurmay	kurmay	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nsubj	_	nsubj
7	albay	albay	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	compound	_	compound
8	sohbet	sohbet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	nmod:poss	_	nmod
9	sırasında	sıra	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	obl	_	obl
10	farkında	fark	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	obl	_	obl
13	fikrini	fikir	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	obj	_	obj
1	çıt	çıt	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
4	masa	masa	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	lambasını	lamba	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	obj	SpaceAfter=No	obj
12	yıl	yıl	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	obl	_	obl
15	savaş	savaş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	16	compound	_	compound
17	tunguzları	tunguz	NOUN	Noun	Case=Acc|Number=Plur|Person=3	20	obj	_	obj
19	şekilde	şekil	NOUN	Noun	Case=Loc|Number=Sing|Person=3	20	obl	_	obl
3	aşık	âşık	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obl	_	obl
1	hazine'nin	hazine	NOUN	Noun	Case=Gen|Number=Sing|Person=3	4	nmod:poss	SpaceAfter=No	nmod
3	bugün	bugün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obl	_	obl
6	gün	gün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	nmod	_	nmod
7	vade	vade	NOUN	Noun	Case=Nom|Number=Sing|Person=3	15	nmod	_	nmod
11	ocak	ocak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	flat	_	flat
13	büyükhanlı'nın	Büyükhanlı	NOUN	Noun	Case=Gen|Number=Sing|Person=3	15	nmod:poss	_	nmod
14	bono	bono	NOUN	Noun	Case=Nom|Number=Sing|Person=3	15	nmod:poss	_	nmod
15	ihalesinde	ihale	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	nmod	_	nmod
16	itfa	itfa	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	nmod:poss	_	nmod
17	tarihi	tarih	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	22	nsubj	_	nsubj
19	nisan	nisan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	18	flat	_	flat
2	saygı	saygı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	obj	_	obj
4	kusur	kusur	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
4	tenis	tenis	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
1	yaşamın	yaşam	NOUN	Noun	Case=Gen|Number=Sing|Person=3	2	nmod:poss	_	nmod
2	ruhunu	ruh	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
3	duygularla	duygu	NOUN	Noun	Case=Ins|Number=Plur|Person=3	4	obj	_	obj
3	hayatlarının	hayat	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	5	nmod:poss	_	nmod
5	felsefesi	felsefe	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	nsubj	_	nsubj
7	ilkeleri	ilke	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	5	conj	_	conj
11	duruma	durum	NOUN	Noun	Case=Dat|Number=Sing|Person=3	15	nmod	SpaceAfter=No	nmod
14	ortama	ortam	NOUN	Noun	Case=Dat|Number=Sing|Person=3	11	conj	_	conj
15	ayak	ayak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	conj	_	conj
2	havaalanında	havaalanı	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
3	ils	ILS	NOUN	Abr	Abbr=Yes|Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
4	satır	satır	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
8	sabah	sabah	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obl	SpaceAfter=No	obl
16	sıkıntı	sıkıntı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	conj	_	conj
1	paltoları	palto	NOUN	Noun	Case=Acc|Number=Plur|Person=3	2	obj	_	obj
3	yemeğe	yemek	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
6	suratında	surat	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	SpaceAfter=No	obl
12	seferlerine	sefer	NOUN	Noun	Case=Dat|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	_	root
1	merdiveni	merdiven	NOUN	Noun	Case=Acc|Number=Sing|Person=3	3	obj	_	obj
4	başımı	baş	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	7	obj	_	obj
6	sırtına	sırt	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obl	_	obl
4	abla	abla	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nsubj	SpaceAfter=No	nsubj
7	sofraya	sofra	NOUN	Noun	Case=Dat|Number=Sing|Person=3	6	obl	SpaceAfter=No	obl
1	mitingde	miting	NOUN	Noun	Case=Loc|Number=Sing|Person=3	23	nmod	_	nmod
4	başkanı	başkan	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	compound	_	compound
8	cumhurbaşkanı	cumhurbaşkanı	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	11	nmod:poss	_	nmod
11	danışmanı	danışman	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	conj	_	conj
13	dr.	doktor	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	compound	_	compound
18	konusunda	konu	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	20	obl	_	obl
21	nedeniyle	neden	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	23	nmod	_	nmod
23	nasibini	nasip	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	_	root
2	hafta	hafta	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	nmod	_	nmod
3	borsa	borsa	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	nsubj	_	nsubj
7	aralığı	aralık	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	nmod:poss	_	nmod
8	bandında	bant	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	nmod	_	nmod
9	hareket	hareket	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
1	i̇ş	iş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nmod:poss	_	nmod
2	yaşamım	yaşam	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	10	nsubj	SpaceAfter=No	nsubj
4	aile	aile	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	yaşamım	yaşam	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	2	conj	SpaceAfter=No	conj
7	ilişkilerim	ilişki	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=1	2	conj	_	conj
9	şeyim	şey	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	8	fixed	_	fixed
10	iflas	iflas	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
1	hocalar	hoca	NOUN	Noun	Case=Nom|Number=Plur|Person=3	4	nsubj	_	nsubj
1	başını	baş	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	obj	_	obj
4	karar	karar	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	conj	_	conj
1	hayır	hayır	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
2	anayasa	anayasa	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	karmaşası	karmaşa	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	nsubj	_	nsubj
5	tepki	tepki	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
3	hiç	hiç	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	det	_	det
2	alanından	alan	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	nmod	_	nmod
4	yönüne	yön	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obl	_	obl
8	nehri	nehir	NOUN	Noun	Case=Acc|Number=Sing|Person=3	9	obj	_	obj
10	kanalın	kanal	NOUN	Noun	Case=Gen|Number=Sing|Person=3	11	nmod:poss	_	nmod
11	kıyısına	kıyı	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obl	_	obl
21	sulara	su	NOUN	Noun	Case=Dat|Number=Plur|Person=3	22	obl	_	obl
23	kahve	kahve	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	conj	SpaceAfter=No	conj
6	bıyıklarına	bıyık	NOUN	Noun	Case=Dat|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	7	nmod	_	nmod
7	kır	kır	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
1	lafı	laf	NOUN	Noun	Case=Acc|Number=Sing|Person=3	0	root	_	root
2	ağzına	ağız	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	compound	_	compound
9	kabahati	kabahat	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	nsubj	_	nsubj
12	anababalar	anababa	NOUN	Noun	Case=Nom|Number=Plur|Person=3	13	nsubj	_	nsubj
1	bulguru	bulgur	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	nsubj	_	nsubj
3	süre	süre	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	compound	_	compound
8	gözlerini	göz	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	9	obj	_	obj
1	okula	okul	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
1	leblebici	leblebici	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nsubj	_	nsubj
3	usta	us	NOUN	Noun	Case=Loc|Number=Sing|Person=3	0	root	_	root
1	ödp'nin	ÖDP	NOUN	Abr	Abbr=Yes|Case=Gen|Number=Sing|Person=3	11	nmod:poss	_	nmod
2	sempozyum	sempozyum	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nmod	SpaceAfter=No	nmod
4	konser	konser	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	conj	SpaceAfter=No	conj
6	panel	panel	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	conj	_	conj
8	etkinlikleri	etkinlik	NOUN	Noun	Case=Acc|Number=Plur|Person=3	9	obj	_	obj
13	afişler	afiş	NOUN	Noun	Case=Nom|Number=Plur|Person=3	18	obj	_	obj
15	seçim	seçim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	16	nmod:poss	_	nmod
17	kapsamında	kapsam	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	18	obl	_	obl
20	polis	polis	NOUN	Noun	Case=Nom|Number=Sing|Person=3	21	nmod:poss	_	nmod
21	tarafından	taraf	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	22	obl	_	obl
3	ölüm	ölüm	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nsubj	_	nsubj
5	bilim	bilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod:poss	_	nmod
6	dünyasından	dünya	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	nmod	_	nmod
8	konuda	konu	NOUN	Noun	Case=Loc|Number=Sing|Person=3	11	obl	_	obl
10	sesler	ses	NOUN	Noun	Case=Nom|Number=Plur|Person=3	11	obj	_	obj
13	bilim	bilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nmod:poss	_	nmod
14	insanına	insan	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	15	nmod	_	nmod
15	kulak	kulak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	conj	_	conj
3	risk	risk	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
3	davranış	davranış	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	obj	_	obj
10	tedirginlikleri	tedirginlik	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	12	compound	_	compound
11	büyütmeye	büyütme	NOUN	Noun	Case=Dat|Number=Sing|Person=3	10	compound	_	compound
2	kamp	kamp	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	alanında	alan	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	obl	_	obl
4	depoların	depo	NOUN	Noun	Case=Gen|Number=Plur|Person=3	5	nmod:poss	_	nmod
7	ev	ev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nsubj	_	nsubj
3	içeriye	içeri	NOUN	Noun	Case=Dat|Number=Sing|Person=3	6	obj	_	obj
1	dondurmacıya	dondurmacı	NOUN	Noun	Case=Dat|Number=Sing|Person=3	3	obl	_	obl
6	radyoda	radyo	NOUN	Noun	Case=Loc|Number=Sing|Person=3	5	obl	SpaceAfter=No	obl
2	ziyan	ziyan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obj	_	obj
7	ziyan	ziyan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	conj	_	conj
2	kasıklarına	kasık	NOUN	Noun	Case=Dat|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	3	obl	_	obl
6	etekliği	eteklik	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	obj	SpaceAfter=No	obj
1	patlıcan	patlıcan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	nmod	_	nmod
2	burun	burun	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
8	patlıcan	patlıcan	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	obl	_	obl
1	yara	yara	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod	_	nmod
5	abisi	abis	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	19	nsubj	_	nsubj
10	kardeşinin	kardeş	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	nmod:poss	_	nmod
11	bilgisayar	bilgisayar	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	obl	_	obl
12	mühendisi	mühendis	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	11	compound	_	compound
15	iş	iş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	18	obl	_	obl
3	nokta	nokta	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
2	kesimi'nin	kesim	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	flat	_	flat
3	ab'ye	Ab	NOUN	Abr	Abbr=Yes|Case=Dat|Number=Sing|Person=3	4	nmod	_	nmod
4	üye	üye	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obj	_	obj
6	durumunda	durum	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	obl	_	obl
9	ab	Ab	NOUN	Abr	Abbr=Yes|Case=Nom|Number=Sing|Person=3	7	conj	_	conj
10	ilişkilerinde	ilişki	NOUN	Noun	Case=Loc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	13	obl	_	obl
2	baskı	baskı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	politikamız	politika	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=1	4	nsubj	_	nsubj
2	açıdan	açı	NOUN	Noun	Case=Abl|Number=Sing|Person=3	3	obl	_	obl
7	dizgede	dizge	NOUN	Noun	Case=Loc|Number=Sing|Person=3	10	obl	_	obl
8	evren	evren	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nsubj	_	nsubj
2	cezasını	ceza	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	_	root
3	babası	baba	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	nsubj	_	nsubj
4	askerliğinde	askerlik	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	nmod	_	nmod
3	zaman	zaman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	compound	_	compound
5	adam	adam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	nsubj	SpaceAfter=No	nsubj
7	yanıbaşımda	yanıbaşı	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	9	obl	_	obl
8	masasında	masa	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	obl	_	obl
4	yazarlarının	yazar	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	5	nmod:poss	_	nmod
7	reenkarnasyona	reenkarnasyon	NOUN	Noun	Case=Dat|Number=Sing|Person=3	8	obl	_	obl
12	okura	okur	NOUN	Noun	Case=Dat|Number=Sing|Person=3	31	nmod	SpaceAfter=No	nmod
25	ad	ad	NOUN	Noun	Case=Nom|Number=Sing|Person=3	27	nmod	_	nmod
27	kitabının	kitap	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	29	nmod:poss	_	nmod
29	bölümünü	bölüm	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	30	obj	_	obj
31	salık	salık	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	conj	_	conj
1	yapbozun	yapboz	NOUN	Noun	Case=Gen|Number=Sing|Person=3	2	nmod:poss	_	nmod
2	parçaları	parça	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
3	yerlerine	yer	NOUN	Noun	Case=Dat|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	4	obl	_	obl
1	başlıkta	başlık	NOUN	Noun	Case=Loc|Number=Sing|Person=3	4	nmod	_	nmod
3	mcb	MCB	NOUN	Abr	Abbr=Yes|Case=Nom|Number=Sing|Person=3	4	nmod:poss	_	nmod
4	deyimi	deyim	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	nsubj	_	nsubj
3	yılların	yıl	NOUN	Noun	Case=Gen|Number=Plur|Person=3	1	flat	_	flat
4	başında	baş	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	flat	_	flat
8	adamın	adam	NOUN	Noun	Case=Gen|Number=Sing|Person=3	9	nmod:poss	_	nmod
9	mezarının	mezar	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	nmod:poss	_	nmod
10	etrafında	etraf	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	11	obl	_	obl
5	zaman	zaman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obl	_	obl
6	açmazlarla	açmaz	NOUN	Noun	Case=Ins|Number=Plur|Person=3	7	nmod	_	nmod
8	ruhunun	ruh	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	nmod	_	nmod
9	içinde	içinde	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	ccomp	_	ccomp
1	ömür	ömür	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nmod:poss	_	nmod
3	kıraathanesi'nin	kıraathane	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	flat	_	flat
4	kapısı	kapı	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	nsubj	_	nsubj
5	güm	güm	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obl	_	obl
6	güm	güm	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	compound:redup	_	compound
1	duşunuz	duş	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=2	3	nsubj	_	nsubj
3	sabah	sabah	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obl	_	obl
2	konudan	konu	NOUN	Noun	Case=Abl|Number=Sing|Person=3	3	obl	_	obl
2	geceyi	gece	NOUN	Noun	Case=Acc|Number=Sing|Person=3	4	obj	_	obj
1	tahılcı	Tahılcı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod	_	nmod
3	insanı	insan	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	nsubj	SpaceAfter=No	nsubj
5	maydanozu	maydanoz	NOUN	Noun	Case=Acc|Number=Sing|Person=3	6	obj	_	obj
7	bulguru	bulgur	NOUN	Noun	Case=Acc|Number=Sing|Person=3	8	obj	_	obj
2	iklimi	iklim	NOUN	Noun	Case=Acc|Number=Sing|Person=3	3	obj	_	obj
2	bobin	bobin	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	teli	tel	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
5	almacı	almaç	NOUN	Noun	Case=Acc|Number=Sing|Person=3	4	obj	SpaceAfter=No	obj
3	mektup	mektup	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obj	_	obj
10	dinin	din	NOUN	Noun	Case=Gen|Number=Sing|Person=3	11	nmod:poss	_	nmod
12	efsaneler	efsane	NOUN	Noun	Case=Nom|Number=Plur|Person=3	20	nsubj	SpaceAfter=No	nsubj
14	iğretilemeler	iğretileme	NOUN	Noun	Case=Nom|Number=Plur|Person=3	12	conj	SpaceAfter=No	conj
17	öykücükler	öykücük	NOUN	Noun	Case=Nom|Number=Plur|Person=3	12	conj	_	conj
26	anlamda	anlam	NOUN	Noun	Case=Loc|Number=Sing|Person=3	1	conj	SpaceAfter=No	conj
2	nedenlerle	neden	NOUN	Noun	Case=Ins|Number=Plur|Person=3	10	obl	_	obl
3	uçağın	uçak	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	obj	_	obj
4	yerde	yer	NOUN	Noun	Case=Loc|Number=Sing|Person=3	5	obl	_	obl
6	şartları	şart	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	7	nmod:poss	_	nmod
4	şalın	şal	NOUN	Noun	Case=Gen|Number=Sing|Person=3	1	conj	_	conj
2	bey	bey	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	flat	_	flat
4	sınıfa	sınıf	NOUN	Noun	Case=Dat|Number=Sing|Person=3	5	obl	_	obl
1	kapıya	kapı	NOUN	Noun	Case=Dat|Number=Sing|Person=3	2	obl	_	obl
3	öğretmeni	öğretmen	NOUN	Noun	Case=Acc|Number=Sing|Person=3	5	obj	_	obj
5	merak	merak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
9	erikleri	erik	NOUN	Noun	Case=Acc|Number=Plur|Person=3	13	obj	_	obj
12	heybene	heybe	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	13	obl	_	obl
3	makine	makine	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
3	mülteci	mülteci	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obl	_	obl
10	kanunlardan	kanun	NOUN	Noun	Case=Abl|Number=Plur|Person=3	12	obl	_	obl
11	istisna	istisna	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	obj	_	obj
14	bakanlar	bakan	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	obl	_	obl
15	kurulu'na	kurul	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	flat	_	flat
16	yetki	yetki	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	obj	_	obj
1	hanın	han	NOUN	Noun	Case=Gen|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	katında	kat	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	nmod	_	nmod
5	odalardan	oda	NOUN	Noun	Case=Abl|Number=Plur|Person=3	6	nmod:poss	_	nmod
2	amaçla	amaç	NOUN	Noun	Case=Ins|Number=Sing|Person=3	7	obl	_	obl
4	heyet	heyet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nsubj	_	nsubj
5	ocakta	ocak	NOUN	Noun	Case=Loc|Number=Sing|Person=3	8	obl	_	obl
6	tesislerimizi	tesis	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=1	7	obj	_	obj
2	komisyonlar	komisyon	NOUN	Noun	Case=Nom|Number=Plur|Person=3	15	nsubj	SpaceAfter=No	nsubj
4	arazilerini	arazi	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	5	obj	_	obj
10	fiyat	fiyat	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	nmod:poss	_	nmod
11	teklifini	teklif	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	12	obj	_	obj
13	söz	söz	NOUN	Noun	Case=Nom|Number=Sing|Person=3	15	obj	_	obj
14	sahibi	sahip	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	compound	_	compound
2	mahallesinde	mahalle	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	flat	_	flat
4	ev	ev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	nsubj	_	nsubj
15	hısım	hısım	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	conj	_	conj
16	akraba	akraba	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	compound:redup	_	compound
